keyword,positiveprob,negativeprob
spots,0.001228888888888889,0.0016027777777777778
rust,0.0004238888888888889,0.0009861111111111112
China,,0.00033055555555555556,0.0006216666666666666
sale.,0.0004933333333333334,0.0012283333333333332
unit,,0.00079,0.001958333333333333
credit,,0.00014166666666666668,0.0005144444444444444
station.,0.0003972222222222222,0.0004916666666666666
earned,0.0006722222222222223,0.0018288888888888888
loud.,0.0011122222222222221,0.001101111111111111
low.,0.0004572222222222222,0.0011872222222222223
FM,0.0008738888888888889,0.0012672222222222223
Audio,0.0008444444444444444,0.0011377777777777777
switched,0.0008922222222222222,0.0019388888888888889
subwoofer,0.0003644444444444444,0.00022666666666666666
joke,,0.00014555555555555556,0.0008144444444444445
poem,0.0006383333333333333,0.00033611111111111114
verse,0.0005366666666666666,0.00040944444444444443
pairs,0.0007661111111111111,0.0008433333333333333
Junk,4e-05,0.0032738888888888887
forest,0.0004011111111111111,0.00027833333333333334
whatsoever.,0.00047222222222222224,0.0019416666666666666
leader,0.0010794444444444445,0.0006188888888888889
revolution,0.00040333333333333334,0.0002338888888888889
.I,0.000335,0.00033444444444444445
river,0.0004766666666666667,0.00029944444444444446
hears,0.000395,0.00023555555555555556
guns,0.000675,0.0008233333333333334
winter.,0.0005905555555555555,0.0003333333333333333
ice,0.0021677777777777776,0.002271111111111111
gun,0.0018844444444444444,0.0024066666666666668
install,0.004297777777777778,0.005407222222222222
wider,0.0009605555555555555,0.0006483333333333333
hitch,0.0002916666666666667,0.00020722222222222222
car.,0.0022205555555555555,0.001813888888888889
mounts,0.0003322222222222222,0.00027333333333333333
were.,0.0007494444444444444,0.0009327777777777778
Whole,0.0005277777777777777,0.00042555555555555554
Parts,0.00034944444444444443,0.0006566666666666666
mechanical,0.0005477777777777778,0.0008211111111111111
vision,0.001445,0.0009666666666666667
complement,0.0006961111111111111,0.00016888888888888889
solutions,0.0008555555555555556,0.000993888888888889
answering,0.0004772222222222222,0.0008494444444444444
questions.,0.0009472222222222222,0.0009127777777777778
Awsome,0.000555,2.2777777777777776e-05
fail.,0.00023055555555555554,0.000625
core,0.0018111111111111112,0.00134
premise,0.0011777777777777778,0.004125555555555556
creative,,0.0005177777777777778,0.0002933333333333333
Fair,0.00045777777777777776,0.0005533333333333333
evident,0.0008861111111111111,0.0007855555555555555
pretending,0.0002238888888888889,0.0005366666666666666
feelings.,0.00044333333333333334,0.0002861111111111111
study.,0.0007583333333333333,0.000335
scenery,0.0011544444444444445,0.0008661111111111111
map,0.0013716666666666667,0.0013122222222222222
enhance,0.0009572222222222223,0.0004938888888888889
sites,0.00098,0.0012866666666666666
visits,0.00045,0.00022833333333333334
personality,0.001545,0.0012127777777777777
alongside,0.0005572222222222222,0.00026
explored,0.0005366666666666666,0.0003461111111111111
revealing,0.0008616666666666666,0.0004661111111111111
past,,0.0013844444444444444,0.0012333333333333332
by,,0.00042,0.0004172222222222222
flashlight,0.0004366666666666667,0.0005844444444444444
bulb,0.0005644444444444445,0.0013861111111111112
anyways.,0.000275,0.00031055555555555556
therapy,0.0006388888888888889,0.0005311111111111111
wand,0.00021444444444444443,0.0003438888888888889
supplier,0.0002716666666666667,0.0006866666666666667
Know,0.0012677777777777778,0.0008544444444444445
muscles,0.0006705555555555555,0.0002977777777777778
headaches,0.00016555555555555556,0.00035666666666666664
jaw,0.00033833333333333334,0.0002661111111111111
woke,0.00036888888888888887,0.0007444444444444445
melted,0.00027055555555555557,0.0009661111111111112
CD's.,0.0005994444444444444,0.00045444444444444444
voice.,0.002682777777777778,0.001751111111111111
Billie,0.0002955555555555556,0.00015555555555555556
covers,,0.0003122222222222222,0.0002572222222222222
sources,,0.00022055555555555554,0.0003422222222222222
ranging,0.0008161111111111111,0.00023
variety.,0.00039055555555555556,0.0002788888888888889
moderately,0.0002666666666666667,0.0004916666666666666
recycling,0.00011,0.00044
unfair,0.00029111111111111113,0.0005144444444444444
equipment.,0.0006733333333333333,0.0007083333333333334
occasional,0.0014605555555555557,0.001695
vocal,0.0031772222222222223,0.001931111111111111
EXCELLENT,0.0014883333333333333,0.000165
Eddie,0.0008922222222222222,0.0006644444444444444
players,,0.0005622222222222222,0.00059
expand,0.0010183333333333333,0.0006516666666666667
River,0.0007777777777777777,0.00042166666666666665
Truth,0.0009477777777777777,0.0006494444444444445
told,,0.000375,0.00032888888888888887
Latin,0.0010177777777777778,0.0005966666666666667
Drive,0.0005422222222222223,0.0005961111111111111
funk,0.0008472222222222222,0.00025166666666666664
crack,0.000905,0.0018133333333333332
instrument,0.0010444444444444444,0.0006433333333333333
front,,0.00026944444444444444,0.00034666666666666667
jazzy,0.0005583333333333333,0.0001277777777777778
flavor,,0.00042888888888888886,0.00031444444444444445
committed,0.0006716666666666667,0.0006872222222222222
testament,0.0006572222222222222,0.0002666666666666667
circumstances.,0.000375,0.00026
family's,0.000755,0.0003061111111111111
fortune,0.000615,0.0005105555555555555
recordings,,0.0005672222222222222,0.00040333333333333334
service!,0.0003972222222222222,0.0002688888888888889
go,,0.0012927777777777777,0.0010794444444444445
versions,,0.00039611111111111113,0.0004566666666666667
remix,0.0009172222222222223,0.0007088888888888889
WORK,0.0005072222222222223,0.001315
BAND,0.00034,0.00025111111111111113
popped,0.0007677777777777778,0.0017066666666666667
shower,0.0018872222222222222,0.001957222222222222
Edition,0.0011483333333333332,0.0014233333333333333
reprint,0.0003161111111111111,0.0004527777777777778
incomplete.,9.666666666666667e-05,0.00045944444444444445
Note,0.0006427777777777778,0.0007294444444444445
technically,0.0005661111111111111,0.000755
selections,0.0011183333333333334,0.0007261111111111111
Listening,0.0009388888888888888,0.00048444444444444446
Campbell,0.000395,0.0002438888888888889
arrived.,0.00057,0.0013244444444444445
Fans,0.0013894444444444445,0.0007161111111111112
Waiting,0.0004688888888888889,0.0004583333333333333
awaited,0.00034944444444444443,0.0005411111111111111
for!,0.000705,0.0006266666666666666
upbeat,0.00181,0.00039444444444444444
write.,0.00040666666666666667,0.00061
number.,0.0002738888888888889,0.0008094444444444444
Superb,0.0012205555555555555,5.222222222222222e-05
overlooked,0.0011272222222222222,0.00036
60s,0.0005105555555555555,0.0003316666666666667
Words,0.0007383333333333334,0.0005372222222222222
approached,0.00031444444444444445,0.00025111111111111113
interpretation,0.0012672222222222223,0.000965
tune.,0.00040444444444444447,0.0003716666666666667
stunning,0.002127777777777778,0.0005805555555555555
treasure,0.0019438888888888889,0.0003222222222222222
pamphlet,9.333333333333333e-05,0.00045055555555555555
birds,0.0009933333333333333,0.0007661111111111111
identified,0.0004411111111111111,0.00038555555555555554
tool.,0.0016038888888888889,0.000991111111111111
drawers,0.00021166666666666667,0.0002522222222222222
organized,0.0020383333333333334,0.001365
NEEDS,0.00024555555555555556,0.0003261111111111111
Whatever,0.00057,0.0012011111111111111
discuss,0.0009933333333333333,0.000965
thrill,0.0007433333333333334,0.00042
platform,0.0004327777777777778,0.0004927777777777777
commentary,0.002265,0.0015933333333333333
sought,0.00041277777777777775,0.00028166666666666666
faith.,0.0007022222222222222,0.00038444444444444447
Sue,0.0003161111111111111,0.00028944444444444444
shared,0.001788888888888889,0.000555
lacking.,0.00027055555555555557,0.0012405555555555555
Okay,0.000495,0.0013527777777777778
prefers,0.00038944444444444443,0.00029
Personally,0.00047,0.00047444444444444444
enthralled,0.00054,0.00017555555555555556
Later,0.00048166666666666665,0.000455
studies,0.00138,0.000991111111111111
remarks,0.00025166666666666664,0.000395
uplifting,0.0014238888888888888,0.0003461111111111111
worth.,0.00047055555555555555,0.001096111111111111
backwards,0.00036,0.0006905555555555556
TRUE,0.0007327777777777777,0.0004905555555555556
importance,0.001618888888888889,0.0006788888888888889
simplicity,0.0009605555555555555,0.0002738888888888889
one's,0.003153888888888889,0.0022255555555555557
reflected,0.00036833333333333336,0.0003122222222222222
values.,0.00032166666666666666,0.00030166666666666666
insightful,0.0024838888888888888,0.0008316666666666666
perspective.,0.0013766666666666667,0.0005922222222222222
applied,0.0012788888888888889,0.0015077777777777778
else's,0.00034666666666666667,0.00073
99%,0.0002961111111111111,0.00043777777777777776
Middle,0.0010755555555555555,0.0007233333333333333
scholar,0.00036944444444444443,0.0003088888888888889
east,0.0005283333333333333,0.0003138888888888889
pro,0.0009605555555555555,0.0009438888888888889
attacks,0.0005994444444444444,0.0006611111111111111
mentions,0.0005661111111111111,0.0012027777777777779
Marine,0.0004316666666666667,0.0002922222222222222
closely,0.0010327777777777779,0.0010144444444444446
ignores,0.00012111111111111112,0.0007416666666666666
compact,0.0025555555555555557,0.0009977777777777778
pour,0.0009116666666666666,0.0012733333333333333
salt,0.0007666666666666667,0.0008833333333333333
meals,0.0007316666666666667,0.00035944444444444446
2-3,0.0009894444444444445,0.0015877777777777778
locally,0.0005522222222222222,0.0006194444444444445
table.,0.0011272222222222222,0.0008872222222222222
daily.,0.0007655555555555556,0.0003244444444444444
grinding,0.0004311111111111111,0.00094
desired,0.0005872222222222223,0.0007888888888888889
efficient,0.0008311111111111111,0.0004411111111111111
magnets,0.0002961111111111111,0.00036333333333333335
cooker,0.0006494444444444445,0.0007038888888888889
sea,0.0012472222222222223,0.0008194444444444445
fridge,0.0004327777777777778,0.00036944444444444443
wipe,0.0008533333333333333,0.0008255555555555555
refills,0.0002772222222222222,0.00031444444444444445
moderate,0.0005383333333333334,0.0008516666666666667
spill,0.00037,0.00048166666666666665
grip,0.001633888888888889,0.0013555555555555556
Broken,0.0004005555555555556,0.0016805555555555556
outlet,0.0006094444444444445,0.0008744444444444444
comfortably,0.0007522222222222223,0.0004316666666666667
detect,0.00021888888888888888,0.0005788888888888889
Neither,0.0003411111111111111,0.0015644444444444445
chop,0.00026944444444444444,0.00041222222222222224
chunk,0.00020555555555555556,0.0004366666666666667
helping,0.0030105555555555554,0.0013527777777777778
invasion,0.00031944444444444446,0.00021722222222222222
---,0.0005811111111111111,0.0008572222222222222
believe.,0.0006011111111111111,0.0007772222222222222
trite,0.00017555555555555556,0.0014966666666666668
derivative,0.00010611111111111112,0.0004672222222222222
coherent,0.00026,0.0006088888888888888
S.,0.0006466666666666667,0.0005161111111111111
potential.,0.00036333333333333335,0.0007833333333333334
Interesting,0.0033677777777777777,0.0017905555555555557
editor.,9.166666666666667e-05,0.00055
Fresh,0.00064,0.0002483333333333333
meat,0.0012672222222222223,0.001571111111111111
chicken,0.0010866666666666668,0.0008427777777777778
wings,0.00039055555555555556,0.00035555555555555557
dental,0.0002627777777777778,0.0002138888888888889
vary,0.0005805555555555555,0.000455
diet,,0.00035055555555555556,0.0002933333333333333
characteristics,0.0003916666666666667,0.0002988888888888889
bringing,0.002288333333333333,0.001091111111111111
beloved,0.0010922222222222223,0.0007027777777777778
breed,0.0004688888888888889,0.00033444444444444445
History,0.002662777777777778,0.0015305555555555556
owning,0.0010611111111111112,0.0012144444444444444
blurb,0.0001377777777777778,0.0004672222222222222
Beyond,0.0010088888888888888,0.0010394444444444444
cat,,0.00039055555555555556,0.0002922222222222222
(they,0.0007083333333333334,0.00104
gorgeous,,0.00038444444444444447,0.0001722222222222222
Blues,0.0012905555555555556,0.0004672222222222222
cats.,0.00042833333333333335,0.00039666666666666664
Introduction,0.0006672222222222223,0.0002538888888888889
subject.,0.0020883333333333335,0.0018672222222222222
field,0.002756111111111111,0.001738888888888889
enable,0.00037833333333333333,0.00031055555555555556
glossary,0.00032055555555555554,0.00022055555555555554
seeks,0.0004227777777777778,0.00029444444444444445
combine,0.0010716666666666667,0.0004977777777777778
favorable,0.00021666666666666666,0.000565
enjoyment.,0.0004294444444444444,0.00023777777777777778
purchased,,0.00029944444444444446,0.00049
serious.,0.0002666666666666667,0.00032944444444444444
essays,0.0010916666666666666,0.0006066666666666667
romp,0.00047222222222222224,0.0001461111111111111
dry.,0.0007988888888888889,0.0011311111111111112
cop,0.0009188888888888889,0.0008027777777777778
Pete,0.0005383333333333334,0.00030055555555555554
decade.,0.00042666666666666667,0.00031277777777777776
correct.,0.0004772222222222222,0.0010722222222222222
mass,0.0007583333333333333,0.0010827777777777778
models,,0.00031277777777777776,0.0003316666666666667
rise,0.0012805555555555556,0.0008566666666666667
intentions,0.0002488888888888889,0.000475
those,,0.00028166666666666666,0.00035277777777777776
wished,0.0014188888888888888,0.0012311111111111112
Spain,0.0002977777777777778,0.00021944444444444444
Orange,0.00030722222222222224,0.00027055555555555557
rides,0.0007283333333333333,0.00042833333333333335
Girl,0.00146,0.0008855555555555556
clubs,0.00041777777777777777,0.0002627777777777778
appearances,0.0004277777777777778,0.00028722222222222224
chick,0.000685,0.0008316666666666666
Okay,,0.001078888888888889,0.001878888888888889
that),0.0002111111111111111,0.00043944444444444445
Ghost,0.0006938888888888889,0.00055
sparse,0.00022777777777777778,0.0003333333333333333
synth,0.00036333333333333335,0.00024722222222222224
Hitchcock,0.00028555555555555555,0.00020944444444444445
perform,0.002277222222222222,0.0021244444444444444
setup,0.0017783333333333334,0.0016127777777777779
exist,0.000825,0.0012738888888888889
offerings,0.00029833333333333334,0.00025444444444444446
lowest,0.000685,0.0017788888888888889
rural,0.0007216666666666667,0.00033944444444444446
shelves,0.0006677777777777778,0.0007561111111111112
spot.,0.00033777777777777777,0.00037555555555555557
Modern,0.000935,0.0004783333333333333
guidelines,0.00045,0.00029111111111111113
tasty,0.0010155555555555556,0.00033055555555555556
conveys,0.0005122222222222222,0.00013833333333333333
Mozart,0.00040666666666666667,0.00024944444444444444
hardest,0.0007105555555555555,0.00039833333333333333
quick.,0.0007438888888888889,0.0004738888888888889
Secondly,,0.00022777777777777778,0.0007988888888888889
split,0.0010955555555555556,0.001865
ring.,0.00039611111111111113,0.00041611111111111113
cleaner,0.0014227777777777778,0.0013688888888888889
recommend.,0.0025694444444444445,0.001805
1080p,0.0002572222222222222,0.00019444444444444443
tv.,0.0005644444444444445,0.0005194444444444444
screens,0.0003211111111111111,0.0005238888888888888
often.,0.001816111111111111,0.001158888888888889
HDMI,0.0008138888888888888,0.0006833333333333333
cables,0.0014827777777777777,0.001516111111111111
chances,0.0005872222222222223,0.000795
remember,,0.0004583333333333333,0.0003138888888888889
ambitious,0.0003711111111111111,0.00026722222222222224
road,0.0029994444444444443,0.0020144444444444446
Catherine,0.0004966666666666666,0.00044444444444444447
grace,0.0009866666666666667,0.0009694444444444444
comfort,0.00193,0.0009455555555555556
Doctor,0.0006955555555555556,0.00045222222222222224
husband's,0.0007533333333333333,0.0005722222222222222
States,0.001053888888888889,0.0007772222222222222
begun,0.0005827777777777778,0.0004738888888888889
fiction.,0.0015227777777777778,0.0015977777777777778
experiences,,0.00038944444444444443,0.00024944444444444444
visited,0.0009538888888888889,0.0005461111111111111
tourist,0.0002716666666666667,0.0002961111111111111
Smith,,0.0003172222222222222,0.00022666666666666666
surface.,0.0005711111111111111,0.0007744444444444445
haunted,0.0005694444444444445,0.00033611111111111114
fantasy,0.0037694444444444446,0.002865
hero,,0.0005994444444444444,0.0004966666666666666
Want,0.0014611111111111112,0.001186111111111111
reissue,0.00044444444444444447,0.00033666666666666665
hot.,0.0009344444444444444,0.0010977777777777778
"All,0.0009016666666666667,0.0005788888888888889
Summer,0.0010666666666666667,0.00053
stack,0.0006261111111111111,0.0005138888888888889
anticipating,0.0003172222222222222,0.0005172222222222222
book...,0.0007972222222222222,0.0010377777777777779
Unique,0.0006744444444444444,6.38888888888889e-05
China,0.0010605555555555555,0.0021105555555555556
dining,0.0004605555555555556,0.00023277777777777777
cleans,0.00112,0.0002844444444444444
dishwasher.,0.00039666666666666664,0.0003444444444444444
According,0.0004222222222222222,0.0011222222222222222
headset,0.0012444444444444445,0.0021655555555555555
Bluetooth,0.0004133333333333333,0.0004933333333333334
Remote,0.0004027777777777778,0.00039
Control,0.0004294444444444444,0.0006311111111111112
possible,,0.0005244444444444445,0.0007288888888888888
Motorola,0.0004477777777777778,0.001073888888888889
device,,0.00042,0.0008555555555555556
false,0.000685,0.003565
devices.,0.00031944444444444446,0.0004838888888888889
CRAP,2.8888888888888888e-05,0.0004883333333333333
wannabe,0.00015666666666666666,0.0006044444444444445
town,,0.0005355555555555555,0.0003088888888888889
clips,0.001425,0.0020477777777777777
lyrics.,0.0018972222222222222,0.0010933333333333333
stellar,0.0008766666666666667,0.0005722222222222222
win,0.0020622222222222222,0.001686111111111111
day!,0.0010027777777777778,0.0004838888888888889
Guy,0.0007033333333333334,0.0005855555555555555
balanced,0.0014277777777777778,0.0008766666666666667
mistake!,7e-05,0.0006127777777777777
sounds.,0.0009572222222222223,0.00065
harmony,0.0006838888888888889,0.000215
Lennon,0.0002716666666666667,0.00019944444444444445
songwriter,0.0004711111111111111,0.00020166666666666667
Camp,0.00038333333333333334,0.00019333333333333333
Here's,0.00097,0.0013755555555555556
Lite,0.00021055555555555554,0.0002761111111111111
socks,0.0009622222222222222,0.0006816666666666667
feet.,0.0008927777777777778,0.0010644444444444445
earn,0.00047555555555555556,0.0005322222222222222
Age,0.0011155555555555556,0.0010327777777777779
eagerly,0.0008627777777777777,0.0011205555555555556
boot,0.0006877777777777778,0.0010433333333333334
existence,0.0006477777777777778,0.0005427777777777778
pretend,0.000675,0.0009555555555555555
Howard,0.0008227777777777777,0.0007055555555555555
Apparently,,0.00015833333333333332,0.0007394444444444445
Taylor,0.0009366666666666667,0.0006577777777777777
attachment,0.0009538888888888889,0.0013816666666666667
brackets,0.00023611111111111112,0.00033055555555555556
boat,0.0011122222222222221,0.0011866666666666666
supplied,0.0005705555555555556,0.0007722222222222222
runs,0.0033261111111111113,0.0037105555555555555
pocket,0.0026605555555555558,0.0017166666666666667
arranged,0.000715,0.000405
wash.,0.0002661111111111111,0.0003022222222222222
Strange,0.0004894444444444445,0.0005316666666666666
chills,0.0005894444444444444,0.00013666666666666666
body,,0.0006744444444444444,0.0004927777777777777
completly,0.00031055555555555556,0.0005644444444444445
see.,0.002086111111111111,0.0014238888888888888
sword,0.0005433333333333334,0.00044444444444444447
bands.,0.00078,0.0005572222222222222
direction,,0.00040666666666666667,0.0006383333333333333
Extreme,0.00028333333333333335,0.0003461111111111111
Cold,0.0009622222222222222,0.0006522222222222222
drumming,0.0005872222222222223,0.00029833333333333334
2007.,0.00022277777777777777,0.0004688888888888889
can,,0.000725,0.0008122222222222222
Northern,0.0005383333333333334,0.00033277777777777776
arrival.,0.0001522222222222222,0.0004627777777777778
door.,0.0007861111111111111,0.0008233333333333334
Returned,6.277777777777778e-05,0.0018083333333333332
shattered,0.00016277777777777777,0.0004611111111111111
Great,,0.0015238888888888889,0.0004205555555555556
bad!,0.00026222222222222223,0.0011772222222222223
Target,0.0004938888888888889,0.0011616666666666668
glass,,0.00024,0.0003116666666666667
Xmas,0.00041611111111111113,0.00036
damaged,0.0010227777777777778,0.0031416666666666667
savings,0.00037222222222222225,0.0003511111111111111
sellers,0.00040722222222222223,0.0009822222222222222
photos.,0.0009744444444444444,0.000775
diameter,0.0003611111111111111,0.0006038888888888889
unrelated,0.00014111111111111111,0.0005761111111111111
frustrating.,0.00023222222222222223,0.0016005555555555556
google,0.00022666666666666666,0.0007561111111111112
websites,0.00035611111111111114,0.0006822222222222222
stand,,0.00027833333333333334,0.00027666666666666665
temperature.,0.00023722222222222222,0.0004261111111111111
prep,0.0004727777777777778,0.0004738888888888889
saying,,0.00042444444444444447,0.0006988888888888889
needs.,0.0016183333333333334,0.0008488888888888889
ensure,0.0007088888888888889,0.0006988888888888889
lecture,0.00028555555555555555,0.00041777777777777777
dies.,0.00020944444444444445,0.00039666666666666664
stocking,0.0004766666666666667,0.00030722222222222224
companion,0.0021322222222222224,0.0005955555555555556
explore,0.0016588888888888888,0.0008105555555555556
failure.,0.000175,0.0009022222222222222
items,,0.0004516666666666667,0.0006427777777777778
magnifying,0.00015944444444444445,0.00040166666666666665
scope,0.00098,0.0006933333333333333
adjustment,0.0007766666666666667,0.0009083333333333334
opener.,0.0003427777777777778,0.00022055555555555554
opener,0.0011205555555555556,0.0008344444444444444
drill,0.00124,0.0013683333333333334
screws.,0.00024555555555555556,0.00030555555555555555
taste,,0.0007533333333333333,0.0007472222222222223
paste,0.00022,0.0004977777777777778
Bible,0.003692222222222222,0.002366111111111111
Me,,0.0005927777777777778,0.0003733333333333333
Change,0.0006238888888888889,0.00037055555555555556
it!!!!,0.0004172222222222222,0.00023277777777777777
misled,8.944444444444444e-05,0.0004822222222222222
remember.,0.0005694444444444445,0.000375
Period.,0.0003077777777777778,0.00037944444444444446
ballads,0.0013811111111111112,0.00047555555555555556
contrast,0.0010083333333333333,0.0008277777777777778
driving,0.0029255555555555554,0.0019844444444444445
bluegrass,0.00039277777777777775,0.00012722222222222223
lie.,0.00012666666666666666,0.0005038888888888889
heard,,0.0007927777777777778,0.0004677777777777778
wife,,0.0010533333333333334,0.0007422222222222222
swept,0.0004583333333333333,0.00018666666666666666
strong,,0.00153,0.00081
most,,0.0005461111111111111,0.000485
tastes.,0.00027055555555555557,0.0003477777777777778
sustain,0.0002311111111111111,0.00034666666666666667
compares,0.0006955555555555556,0.00037833333333333333
gets.,0.0004388888888888889,0.00035944444444444446
moments.,0.0008705555555555555,0.0006027777777777778
tennis,0.0004488888888888889,0.00037555555555555557
ball.,0.00043611111111111113,0.0006011111111111111
Sugar,0.0003838888888888889,0.00029055555555555556
independent,0.0010611111111111112,0.000825
releases.,0.0005711111111111111,0.0005261111111111111
career.,0.00139,0.0009161111111111111
lend,0.0005111111111111112,0.000365
magnificent,0.0015733333333333333,0.0003572222222222222
country,,0.0010177777777777778,0.0006122222222222222
"American,0.0003083333333333333,0.0003211111111111111
Ricky,0.00032555555555555555,0.00020611111111111112
offense,0.0001711111111111111,0.0004238888888888889
fond,0.0011444444444444445,0.0007105555555555555
Cd,0.0014194444444444445,0.0007116666666666667
reaches,0.000835,0.0005511111111111112
queen,0.0006127777777777777,0.0005138888888888889
again!,0.003557222222222222,0.002212777777777778
heartfelt,0.0009311111111111111,0.00016333333333333334
Kurt,0.0005961111111111111,0.00046166666666666665
album!,0.0019544444444444444,0.00042166666666666665
beside,0.0005727777777777777,0.00042888888888888886
800,0.00036166666666666666,0.0008077777777777778
lasting,0.0011494444444444445,0.0009111111111111111
passion.,0.00036888888888888887,0.00025444444444444446
Canadian,0.0007638888888888889,0.0004733333333333333
EVER.,0.0002466666666666667,0.0003111111111111111
studio.,0.0003411111111111111,0.00031666666666666665
intimate,0.0010466666666666667,0.0003083333333333333
admit,,0.0010133333333333333,0.0009127777777777778
diversity,0.0006555555555555556,0.0002011111111111111
originality,0.0004411111111111111,0.0008022222222222222
voice,,0.002213888888888889,0.0016783333333333333
passion,,0.0004783333333333333,0.00023611111111111112
Utterly,0.0001261111111111111,0.00042833333333333335
depressing,0.0007888888888888889,0.0022555555555555554
sexy,,0.000555,0.00022666666666666666
greatness,0.0005855555555555555,0.0003355555555555556
alas,,0.0001738888888888889,0.0006938888888888889
subsequent,0.0007633333333333333,0.0006816666666666667
uninteresting,7.333333333333333e-05,0.0015894444444444445
music?,0.00018,0.0005005555555555555
Linda,0.0008144444444444445,0.0006577777777777777
producer,0.0007211111111111111,0.001043888888888889
sleeve,0.0005383333333333334,0.0005861111111111111
demonstrate,0.0005211111111111111,0.0004772222222222222
musicianship,0.0008327777777777778,0.0003588888888888889
modest,0.0003627777777777778,0.0003138888888888889
home.,0.004272777777777778,0.0024155555555555558
rhythm,0.001271111111111111,0.000575
spooky,0.0003622222222222222,0.00018666666666666666
crush,0.0004527777777777778,0.00041
melodies,,0.0005488888888888889,0.00021611111111111112
Castle,0.00036833333333333336,0.0001938888888888889
violence.,0.0004461111111111111,0.00048555555555555553
hunt,0.0007322222222222222,0.0005861111111111111
readable,,0.0004861111111111111,0.00024
boy,,0.0008022222222222222,0.0006616666666666666
10,,0.0004327777777777778,0.00048333333333333334
Mrs.,0.0013111111111111112,0.00078
Phillips,0.00041611111111111113,0.0005116666666666667
Knight,0.0005111111111111112,0.0003411111111111111
cast.,0.001006111111111111,0.0005583333333333333
teacher,,0.0009361111111111111,0.00045444444444444444
audio.,0.0002788888888888889,0.0004938888888888889
understand,,0.0011583333333333333,0.0006455555555555556
England,,0.00041222222222222224,0.00024277777777777777
british,0.0002933333333333333,0.00023222222222222223
lemon,0.0003261111111111111,0.00081
fought,0.0007577777777777778,0.0005411111111111111
sequel,0.0027594444444444446,0.0023883333333333335
Battle,0.0007372222222222222,0.00042833333333333335
cds,0.0014938888888888888,0.0010733333333333333
know!,0.00033,0.00022888888888888888
distracting,0.00037777777777777777,0.0011372222222222222
Saving,0.0003116666666666667,0.00022444444444444446
Past,0.00033277777777777776,0.0002211111111111111
Elizabeth,0.0012761111111111111,0.001053888888888889
today!,0.0007122222222222223,0.0001622222222222222
exciting.,0.0009483333333333334,0.00065
magic,,0.0005116666666666667,0.00022222222222222223
printing.,0.00018055555555555555,0.00035944444444444446
fighting,0.0025488888888888887,0.002193333333333333
boy's,0.00035777777777777777,0.00022222222222222223
accepting,0.00031666666666666665,0.0004511111111111111
approaching,0.0003311111111111111,0.00026944444444444444
alive,,0.0003838888888888889,0.0002411111111111111
alot.,0.0006794444444444444,0.0002961111111111111
whats,0.0007544444444444444,0.001035
inspiring,0.00293,0.0006588888888888889
is?,0.0002211111111111111,0.0003772222222222222
Sir,0.0006216666666666666,0.00036
Simon,0.0008455555555555556,0.0005777777777777778
Find,0.0009161111111111111,0.0011322222222222222
right!,0.0006022222222222222,0.0005677777777777777
folks,,0.000325,0.0007338888888888889
laughter,0.0007288888888888888,0.00026333333333333336
earth,,0.0003677777777777778,0.00021888888888888888
belief,0.000895,0.0011166666666666666
goodness,0.0009272222222222222,0.00154
pouch,0.000485,0.00032055555555555554
workmanship,0.0001822222222222222,0.00048444444444444446
zipper,0.0005644444444444445,0.0009072222222222222
choir,0.00038833333333333336,0.00025
Lord,0.0022633333333333333,0.0014644444444444444
Anyway,0.0006116666666666667,0.000485
roll.,0.0004872222222222222,0.0003066666666666667
ingredients,,0.0002866666666666667,0.0002977777777777778
fascinating.,0.0009438888888888889,0.0002
standout,0.00068,0.00024166666666666667
(that's,0.0003116666666666667,0.0003938888888888889
loyal,0.0006127777777777777,0.0010972222222222223
Smith's,0.00046555555555555554,0.00037277777777777776
deeper,0.0026461111111111112,0.0011116666666666666
switches,0.00046444444444444446,0.0006861111111111111
connections,0.0008222222222222222,0.0010933333333333333
spells,0.00040833333333333336,0.0003177777777777778
necklace,0.0003461111111111111,0.0002922222222222222
Cheaply,1.1666666666666666e-05,0.0007672222222222222
metal,,0.0008077777777777778,0.0007666666666666667
bolt,0.0004472222222222222,0.0006372222222222222
rusted,0.00013055555555555555,0.0005566666666666667
set!,0.0006388888888888889,0.00019222222222222224
hard,,0.0010033333333333333,0.001
chewing,0.00040555555555555554,0.00054
tilt,0.00037611111111111113,0.00041777777777777777
directions.,0.0005394444444444445,0.0006194444444444445
situations.,0.0010094444444444445,0.0004516666666666667
snap,0.0012572222222222223,0.0014733333333333334
bolts,0.0006088888888888888,0.00068
extract,0.0002338888888888889,0.0003477777777777778
smallest,0.0004727777777777778,0.000605
weak.,0.00035555555555555557,0.002201111111111111
loosen,0.0003227777777777778,0.0004022222222222222
Welcome,0.0005561111111111111,0.00023277777777777777
50's,0.0007411111111111111,0.0004566666666666667
Putting,0.00027944444444444447,0.00031666666666666665
Keith,0.0007233333333333333,0.00041
LOST,0.0002661111111111111,0.00028166666666666666
lives,,0.00078,0.0004005555555555556
Annie,0.0005172222222222222,0.0002716666666666667
Jones,0.001625,0.0012177777777777777
university,0.0005188888888888889,0.0005122222222222222
roads,0.00036,0.0002688888888888889
tires,0.0004761111111111111,0.00046666666666666666
sports,0.0016677777777777778,0.0010288888888888889
headphones,0.002818888888888889,0.003321111111111111
Song,0.0014594444444444444,0.0007794444444444445
same,,0.0008138888888888888,0.0015466666666666667
